contig_5327_pilon	303602	351509	1	1	1	1	0	28
contig_5327_pilon	453170	459199	2	2	1	1	0	68
contig_533_pilon	128163	129542	2	2	1	1	0	57
contig_533_pilon	128163	130540	2	2	1	1	0	72
contig_533_pilon	131139	134343	1	1	1	2	0	30
contig_533_pilon	131139	143946	1	1	1	1	0	59
contig_533_pilon	134528	143946	1	1	1	3	0	52
contig_533_pilon	139078	151238	1	1	1	1	0	16
contig_533_pilon	144059	144428	1	1	1	1	1	54
contig_533_pilon	144567	155595	1	1	1	3	1	21
contig_533_pilon	147924	150557	1	3	1	1	0	19
contig_5331_pilon	21170	21827	2	2	1	1	0	25
contig_5331_pilon	27936	43877	2	2	1	1	0	53
contig_5331_pilon	28865	31937	2	2	1	1	0	60
contig_5331_pilon	33218	41485	2	2	1	1	0	39
contig_5331_pilon	38817	39067	1	1	1	3	1	50
contig_5331_pilon	44488	80663	1	1	1	1	0	74
contig_5331_pilon	58172	60677	2	2	1	1	0	31
contig_5331_pilon	61416	72789	2	2	1	1	0	68
contig_5331_pilon	72869	82768	2	2	1	2	0	53
contig_5331_pilon	82822	93357	2	2	1	15	0	53
contig_5331_pilon	89525	89691	2	2	1	1	0	52
contig_5331_pilon	90195	93357	2	2	1	2	0	70
contig_5331_pilon	93105	94983	1	1	1	1	0	61
contig_5331_pilon	93428	97443	2	2	1	23	0	70
contig_5331_pilon	97723	144659	2	2	1	1	0	71
contig_5331_pilon	99438	100528	0	0	1	3	0	33
contig_5331_pilon	135731	136627	2	4	1	1	0	27
contig_5331_pilon	144760	146136	2	2	1	9	0	63
contig_5331_pilon	146218	150465	2	2	1	9	0	75
contig_5331_pilon	150072	150206	2	2	1	1	0	64
contig_5331_pilon	150552	151750	2	2	1	5	0	70
contig_5331_pilon	151867	152084	2	2	1	7	0	75
contig_5331_pilon	152249	153253	2	2	1	2	0	64
contig_5331_pilon	153341	155843	2	2	1	4	0	59
contig_5331_pilon	155944	158261	2	2	1	4	0	62
contig_5331_pilon	158324	164592	2	2	1	4	1	54
contig_5331_pilon	164647	166914	2	2	1	3	1	54
contig_5331_pilon	167024	175942	2	2	1	9	1	51
contig_5331_pilon	176034	180046	2	2	1	9	0	60
contig_5331_pilon	180195	180312	2	2	1	2	0	75
contig_5331_pilon	180438	191254	2	2	1	14	0	71
contig_5331_pilon	180438	194581	2	2	1	2	0	14
