chr1	3123416	3127803	1	1	1	0	1	31
chr1	3123416	3127829	1	1	1	0	1	50
chr1	3127333	3223085	1	1	1	0	9	30
chr1	4054522	4058133	2	2	1	1	1	32
chr1	4186172	4189890	2	2	1	1	0	16
chr1	4190297	4212834	2	2	1	1	1	46
chr1	4211801	4212834	2	2	1	1	0	39
chr1	4212990	4218034	2	2	1	1	1	35
chr1	4218187	4218834	2	2	1	4	0	48
chr1	4218968	4234077	2	2	1	2	0	45
chr1	4234165	4240427	2	2	1	2	0	46
chr1	4562892	4563322	2	2	1	3	0	26
chr1	4691411	4709212	2	2	1	1	0	41
chr1	4709350	4716401	2	2	1	1	0	50
chr1	4834318	4834869	2	2	1	1	0	15
chr1	4834966	4844545	2	2	1	2	2	50
chr1	4844576	4844621	1	3	1	6	2	45
chr1	4844740	4846632	2	2	1	1	20	46
chr1	4844740	4847747	2	2	1	38	0	48
chr1	4846824	4846844	1	1	1	1	6	12
chr1	4847025	4847747	2	2	1	691	13	50
chr1	4847872	4848970	2	2	1	5	25	32
chr1	4847872	4852790	2	2	1	630	64	50
chr1	4849022	4852790	2	2	1	4	1	49
chr1	4849795	4991358	2	2	1	7	9	46
chr1	4852525	4852790	2	2	1	5	3	46
chr1	4852951	4854168	2	2	1	1	7	39
chr1	4852957	4854173	2	2	1	761	24	49
chr1	4852957	4854300	2	2	1	1	11	28
chr1	4854329	4855795	2	2	1	776	12	49
chr1	4877910	4878677	1	1	1	1	0	32
chr1	4878206	4878677	1	1	1	216	18	37
chr1	4878710	4898806	1	1	1	234	41	33
chr1	4878710	4900490	1	1	1	2	1	33
chr1	4878710	4902533	1	1	1	2	6	32
chr1	4898873	4900490	1	1	1	233	33	50
chr1	4898873	4902533	1	1	1	2	0	24
chr1	4899318	4903755	1	1	1	0	10	44
chr1	4900539	4902533	1	1	1	232	14	49
chr1	4902605	4907223	1	1	1	224	23	49
chr1	4907298	4907824	1	1	1	2	0	26
chr1	4907298	4909609	1	1	1	225	19	49
chr1	4907298	4911178	1	1	1	6	5	45
chr1	4907302	4909613	1	1	1	1	0	40
chr1	4907344	4909609	1	1	1	1	1	21
chr1	4909712	4911178	1	1	1	256	6	50
chr1	4911356	4915185	1	1	1	220	10	50
chr1	4911356	4918362	1	1	1	1	0	14
chr1	4911356	4937692	1	1	1	1	2	29
chr1	4913229	4947587	2	2	1	5	0	46
chr1	4917107	4918362	1	1	1	2	0	30
chr1	4928200	4937692	1	1	1	339	260	50
chr1	4928200	4948249	1	1	1	1	19	32
chr1	4928643	4937692	1	1	1	1	3	26
chr1	4933311	4967877	1	1	1	1	8	33
chr1	4937756	4948249	1	1	1	313	152	50
chr1	4948356	4956966	1	1	1	219	378	50
chr1	4948356	4956987	1	1	1	3	25	46
chr1	4957055	4959679	1	1	1	188	322	50
chr1	4957055	4959682	1	1	1	74	20	49
chr1	4957055	4959793	1	1	1	0	4	15
chr1	4959826	4960962	1	1	1	577	87	50
chr1	4961020	4962137	1	5	1	436	202	49
chr1	4962293	4963639	1	1	1	555	52	50
chr1	4963787	4964804	1	1	1	1	0	13
chr1	4963787	4965156	1	1	1	255	418	49
chr1	4965229	4966578	1	1	1	188	329	49
chr1	4991359	5021186	2	2	1	9	65	49
chr1	5042893	5043787	1	1	1	1	0	35
chr1	5153502	5153774	1	1	1	1	1	38
chr1	5153502	5154639	1	1	1	149	11	50
chr1	5153502	5159231	1	1	1	1	1	45
chr1	5153849	5154639	1	1	1	12	1	48
chr1	5153885	5154639	1	1	1	2	1	38
chr1	5154787	5159231	1	1	1	125	9	50
chr1	5154787	5194499	1	1	1	1	0	12
chr1	5158851	5159231	1	1	1	3	0	29
chr1	5158856	5159231	1	1	1	1	0	14
chr1	5159335	5163585	1	1	1	143	8	50
chr1	5159335	5165837	1	1	1	1	1	33
chr1	5163676	5165837	1	1	1	110	47	49
chr1	5163717	5165837	1	1	1	0	42	30
chr1	5165952	5168251	1	1	1	140	9	49
chr1	5168357	5171292	1	1	1	132	13	50
chr1	5168357	5187612	1	1	1	9	6	40
chr1	5168357	5194499	1	1	1	1	22	30
chr1	5171347	5173788	1	1	1	1	0	21
chr1	5171347	5187612	1	1	1	135	6	49
chr1	5171347	5194499	1	1	1	1	0	49
chr1	5179560	5179617	1	1	1	0	1	40
chr1	5179666	5179780	1	1	1	0	1	12
