chr1	3123416	3127829	1	1	1	0	1	38
chr1	3127333	3223085	1	1	1	1	16	32
chr1	4054508	4058133	2	2	1	0	1	28
chr1	4054522	4056369	2	2	1	0	1	22
chr1	4054522	4058133	2	2	1	0	1	35
chr1	4212990	4218034	2	2	1	5	0	42
chr1	4213129	4213356	2	4	1	1	0	46
chr1	4218968	4234077	2	2	1	2	0	50
chr1	4234165	4240427	2	2	1	6	0	46
chr1	4240628	4267756	2	2	1	2	0	22
chr1	4267865	4276882	2	2	1	1	0	28
chr1	4562892	4563322	2	2	1	2	0	49
chr1	4630419	4630630	1	1	1	0	1	39
chr1	4807350	4834869	2	2	1	1	0	48
chr1	4844576	4844621	1	3	1	2	4	44
chr1	4844740	4846632	2	2	1	5	21	48
chr1	4844740	4847747	2	2	1	56	1	48
chr1	4847025	4847747	2	2	1	650	11	49
chr1	4847872	4848970	2	2	1	7	35	48
chr1	4847872	4852790	2	2	1	649	63	50
chr1	4849022	4852790	2	2	1	6	1	49
chr1	4852284	4852790	2	2	1	2	0	46
chr1	4852525	4852790	2	2	1	4	1	46
chr1	4852898	4854300	2	2	1	2	7	28
chr1	4852957	4854173	2	2	1	733	27	50
chr1	4852957	4854300	2	2	1	1	11	28
chr1	4852957	4855795	2	2	1	8	8	48
chr1	4854322	4855788	1	1	1	1	0	37
chr1	4854324	4855795	2	2	1	1	5	18
chr1	4854329	4855675	2	2	1	1	13	27
chr1	4854329	4855795	2	2	1	752	27	49
chr1	4878206	4878677	1	1	1	264	21	34
chr1	4878589	4878677	1	1	1	1	0	32
chr1	4878710	4898806	1	1	1	270	43	33
chr1	4878710	4900490	1	1	1	2	0	16
chr1	4878710	4902533	1	1	1	4	4	32
chr1	4898873	4900490	1	1	1	267	34	50
chr1	4898873	4902533	1	1	1	1	1	32
chr1	4899318	4903755	1	1	1	2	5	33
chr1	4900539	4902533	1	1	1	243	15	48
chr1	4902605	4907223	1	1	1	244	19	48
chr1	4907298	4907824	1	1	1	2	0	34
chr1	4907298	4909609	1	1	1	231	21	50
chr1	4907298	4911178	1	1	1	10	6	50
chr1	4909712	4911178	1	1	1	276	6	50
chr1	4911356	4915185	1	1	1	234	11	50
chr1	4911356	4917006	1	1	1	1	0	14
chr1	4913229	4947587	2	2	1	1	2	42
chr1	4928200	4929443	1	1	1	2	0	38
chr1	4928200	4937692	1	1	1	413	316	49
chr1	4937756	4948249	1	1	1	364	205	50
chr1	4948356	4956966	1	1	1	236	367	50
chr1	4948356	4956987	1	1	1	2	16	50
chr1	4957055	4959679	1	1	1	235	343	49
chr1	4957055	4959682	1	1	1	92	25	47
chr1	4959826	4960962	1	1	1	614	101	49
chr1	4961020	4962137	1	5	1	496	212	49
chr1	4962293	4963639	1	1	1	607	60	50
chr1	4962293	4965156	1	1	0	1	0	20
chr1	4963787	4965156	1	1	1	294	410	49
chr1	4965229	4966578	1	1	1	231	331	49
chr1	4967438	4967470	2	2	1	0	68	34
chr1	4991359	5021186	2	2	1	27	76	49
chr1	5153502	5154639	1	1	1	168	20	50
chr1	5153849	5154639	1	1	1	15	6	45
chr1	5153885	5154639	1	1	1	1	5	43
chr1	5154787	5158782	1	1	1	4	0	32
chr1	5154787	5159231	1	1	1	165	10	50
chr1	5154804	5159231	1	1	1	1	0	17
chr1	5158851	5159231	1	1	1	1	0	24
chr1	5158856	5159231	1	1	1	4	0	27
chr1	5159335	5163585	1	1	1	193	3	50
chr1	5163676	5165837	1	1	1	104	41	49
chr1	5163717	5165837	1	1	1	0	40	30
chr1	5165952	5168251	1	1	1	147	16	49
chr1	5168357	5171292	1	1	1	128	15	50
chr1	5168357	5187612	1	1	1	13	8	48
chr1	5171347	5187612	1	1	1	129	5	49
chr1	5187711	5194499	1	1	1	163	12	49
chr1	5194693	5203306	1	1	1	181	0	49
chr1	5203464	5206034	1	1	1	1	1	36
chr1	5203486	5206034	1	1	1	199	4	49
chr1	5206161	5213972	1	1	1	184	0	50
chr1	5214075	5220170	1	1	1	183	5	50
chr1	5220285	5232327	1	1	1	197	8	50
chr1	6285182	6298163	1	1	1	47	2	49
chr1	6298274	6300182	1	1	1	42	1	49
chr1	6298274	6304184	1	1	1	1	0	40
chr1	6300298	6304184	1	1	1	47	0	50
chr1	6304312	6304452	1	1	1	53	1	50
chr1	6304624	6308485	1	1	1	49	2	49
chr1	6308689	6310175	1	1	1	47	0	49
chr1	6308689	6310180	1	1	1	1	0	45
chr1	6310366	6310528	1	1	1	1	0	19
chr1	6310603	6314328	1	1	1	57	2	49
chr1	6314500	6315018	1	1	1	47	3	49
chr1	6315204	6315381	1	1	1	47	6	49
chr1	6315569	6315648	1	1	1	62	0	49
chr1	6315731	6315821	1	1	1	50	1	50
chr1	6315884	6317929	1	1	1	41	4	45
chr1	6316576	6317929	1	1	1	1	3	16
chr1	6318034	6318289	1	1	1	40	8	47
chr1	6318417	6318499	1	3	1	42	9	41
chr1	6320392	6320778	1	1	1	1	0	44
chr1	6320392	6331153	1	1	1	25	0	44
chr1	6331320	6333057	1	1	1	26	1	49
chr1	6333167	6333247	1	1	1	31	0	46
chr1	6333489	6334765	1	1	1	27	0	49
chr1	6334815	6335797	1	1	1	26	0	48
chr1	6335846	6338921	1	1	1	32	0	47
chr1	6338981	6340914	1	1	1	33	0	49
chr1	6341043	6342924	1	1	1	1	2	42
chr1	6341052	6342924	1	1	1	27	3	44
chr1	6342996	6344421	1	1	1	29	2	50
chr1	6354027	6358953	2	2	1	1	0	15
chr1	6359194	6362669	2	2	1	1	0	38
chr1	7026655	7204894	1	1	1	27	27	50
chr1	7068251	7108765	1	1	1	1	0	18
chr1	7159441	7190417	1	1	1	43	1	49
chr1	7159441	7217860	1	1	1	17	1	50
chr1	7190824	7217860	1	1	1	2	5	18
chr1	7190840	7217860	1	1	1	39	1	50
chr1	7196560	7217860	1	1	1	3	0	35
chr1	7217964	7225303	1	1	1	13	0	48
chr1	7217964	7231115	1	1	1	46	0	48
chr1	7225496	7228995	1	1	1	1	1	29
chr1	7225496	7231115	1	1	1	10	2	48
chr1	7229203	7231115	1	1	1	1	1	29
chr1	7231288	7233471	1	1	1	44	1	48
chr1	7233596	7239738	1	1	1	47	0	49
chr1	7242186	7243204	1	1	1	1	1	45
chr1	7422119	7452250	2	2	1	1	0	13
chr1	7446232	7452250	2	2	1	2	0	48
chr1	7452307	7467941	2	2	1	3	0	42
chr1	7522366	7568484	1	1	1	1	0	25
chr1	7549140	7688120	1	1	1	1	47	50
chr1	7550502	8018560	0	0	1	4	27	44
chr1	7551290	7551992	1	1	1	0	5	46
chr1	7689351	8018440	0	0	1	71	6	50
chr1	7766290	8656144	2	2	1	0	42	49
chr1	7992306	8019980	1	1	0	1	0	20
chr1	8013321	8019213	1	1	1	0	2	44
chr1	8013321	8020017	1	1	1	0	4	25
chr1	8974034	9024599	1	1	1	15	202	50
chr1	8974034	9321273	1	1	1	1	11	47
chr1	8981662	9844160	1	1	0	4	2	12
chr1	9006862	9011264	1	1	1	2	0	43
chr1	9006862	9011807	1	1	1	1	0	25
chr1	9006862	9011831	1	1	1	16	9	46
chr1	9011365	9011690	1	1	1	1	0	48
chr1	9213385	9456876	1	1	1	0	51	49
chr1	9213385	10055134	1	1	1	0	4	30
chr1	9456956	10005873	2	2	1	11	14	24
chr1	9591481	9615067	2	2	1	1	0	21
chr1	9614799	9615067	2	2	1	4	0	39
chr1	9614799	9615338	2	2	1	2	0	45
chr1	9615264	9615338	2	2	1	1	1	25
chr1	9618377	9618664	1	1	1	1	0	30
chr1	9618377	9620131	1	1	1	21	2	38
chr1	9618377	9623147	1	1	1	6	1	37
chr1	9620170	9621941	1	1	1	7	0	38
chr1	9620170	9623147	1	1	1	13	0	38
chr1	9620170	9623542	1	1	1	3	2	27
chr1	9621983	9623147	1	1	1	6	0	39
chr1	9623672	9623847	1	1	1	1	0	49
chr1	9623698	9623847	1	1	1	19	1	46
chr1	9623698	9625762	1	1	1	1	2	21
chr1	9624045	9625762	1	1	1	19	1	35
chr1	9625841	9626528	1	1	1	0	2	33
chr1	9625841	9627224	1	1	1	16	2	48
chr1	9627331	9628357	1	1	1	31	0	48
chr1	9627331	9630333	1	1	1	1	2	42
chr1	9628511	9630333	1	1	1	28	2	48
chr1	9630433	9633733	1	1	1	15	3	49
chr1	9633813	9634021	1	1	1	25	0	50
chr1	9634119	9637005	1	1	1	16	0	49
chr1	9637164	9646415	1	1	1	25	4	48
chr1	9645032	9645596	1	1	1	0	274	50
chr1	9645203	9645617	1	1	1	0	244	41
chr1	9645393	9645614	2	2	1	0	19	36
chr1	9645429	9645656	1	1	1	0	55	15
chr1	9645429	9645659	1	1	1	0	8	45
chr1	9645429	9645683	1	1	1	0	6	33
chr1	9645429	9645786	1	1	1	0	9	29
chr1	9645432	9645698	1	1	1	0	6	48
chr1	9645450	9645778	1	1	1	0	30	44
chr1	9645465	9645839	1	1	1	0	51	20
chr1	9645474	9645698	1	1	1	0	39	16
chr1	9645507	9645683	1	1	1	0	50	29
chr1	9645510	9645596	1	1	1	0	404	29
chr1	9645519	9645680	1	1	1	0	126	25
chr1	9645522	9645659	1	1	1	0	7	12
chr1	9645549	9645659	1	1	1	0	23	19
chr1	9645549	9645698	1	1	1	0	63	45
chr1	9645567	9645605	1	1	1	0	189	44
chr1	9645609	9645659	1	1	1	0	3	12
chr1	9689865	9691179	2	2	1	1	0	34
